"","country","year","item","r","n","survey","cc_rank"
"324","Peru",1996,"church_wvs",4,318.264168781291,"wvs_combo",296
"325","Peru",1996,"evdemoc_wvs",1,41.0340594969589,"wvs_combo",296
"326","Peru",1996,"evdemoc_wvs",2,53.0440281302152,"wvs_combo",296
"327","Peru",1996,"evdemoc_wvs",3,520.431974107772,"wvs_combo",296
"328","Peru",1996,"evdemoc_wvs",4,480.398745330251,"wvs_combo",296
"329","Peru",1996,"strong_wvs",1,123.102178490877,"wvs_combo",296
"330","Peru",1996,"strong_wvs",2,234.194388348497,"wvs_combo",296
"331","Peru",1996,"strong_wvs",3,255.211833456696,"wvs_combo",296
"332","Peru",1996,"strong_wvs",4,415.344748566779,"wvs_combo",296
"333","Peru",1996,"threestate_lb",1,156.999978227362,"lb1996",296
"334","Peru",1996,"threestate_lb",2,170.999976285852,"lb1996",296
"335","Peru",1996,"threestate_lb",3,751.999895713222,"lb1996",296
"336","Peru",1997,"threestate_lb",1,171.997597104778,"lb1997",296
"337","Peru",1997,"threestate_lb",2,135.998100036336,"lb1997",296
"338","Peru",1997,"threestate_lb",3,630.991184727414,"lb1997",296
"339","Peru",1998,"threestate_lb",1,125.0061612712,"lb1998",296
"340","Peru",1998,"threestate_lb",2,182.008970810867,"lb1998",296
"341","Peru",1998,"threestate_lb",3,657.032383641427,"lb1998",296
"342","Peru",2000,"threestate_lb",1,137.023495711468,"lb2000",296
"343","Peru",2000,"threestate_lb",2,132.02263820375,"lb2000",296
"344","Peru",2000,"threestate_lb",3,670.114906034186,"lb2000",296
"345","Peru",2001,"army_wvs",1,77.0639653967277,"wvs_combo",296
"346","Peru",2001,"army_wvs",2,127.105501368629,"wvs_combo",296
"347","Peru",2001,"army_wvs",3,597.495939504499,"wvs_combo",296
"348","Peru",2001,"army_wvs",4,592.491785907309,"wvs_combo",296
"349","Peru",2001,"church_wvs",1,26.0215987053886,"wvs_combo",296
"350","Peru",2001,"church_wvs",2,129.107162807505,"wvs_combo",296
"351","Peru",2001,"church_wvs",3,828.687835694683,"wvs_combo",296
"352","Peru",2001,"church_wvs",4,428.355547919474,"wvs_combo",296
"353","Peru",2001,"evdemoc_wvs",1,18.0149529498844,"wvs_combo",296
"354","Peru",2001,"evdemoc_wvs",2,81.0672882744798,"wvs_combo",296
"355","Peru",2001,"evdemoc_wvs",3,594.493447346185,"wvs_combo",296
